Phi[deg],Theta[deg],dB(RealizedGainTotal)
-86,146,-10.1971
-84,146,-10.153
-82,146,-10.12
-80,146,-10.0973
-78,146,-10.0844
-76,146,-10.0806
-74,146,-10.0854
-72,146,-10.0978
-70,146,-10.1172
-68,146,-10.1426
-66,146,-10.1732
-64,146,-10.208
-62,146,-10.246
-60,146,-10.2862
-58,146,-10.3276
-56,146,-10.3693
-54,146,-10.4102
-52,146,-10.4495
-50,146,-10.4866
-48,146,-10.5207
-46,146,-10.5514
-44,146,-10.5786
-42,146,-10.602
-40,146,-10.622
-38,146,-10.6389
-36,146,-10.6532
-34,146,-10.6658
-32,146,-10.6777
-30,146,-10.6899
-28,146,-10.7036
-26,146,-10.7203
-24,146,-10.7412
-22,146,-10.7679
-20,146,-10.8017
-18,146,-10.844
-16,146,-10.8963
-14,146,-10.9599
-12,146,-11.0361
-10,146,-11.1263
-8,146,-11.2315
-6,146,-11.353
-4,146,-11.4918
-2,146,-11.6489
0,146,-11.8252
2,146,-12.0215
4,146,-12.2387
6,146,-12.4771
8,146,-12.7372
10,146,-13.0193
12,146,-13.323
14,146,-13.6478
16,146,-13.9925
18,146,-14.3552
20,146,-14.7329
22,146,-15.1213
24,146,-15.5143
26,146,-15.9039
28,146,-16.2797
30,146,-16.6292
32,146,-16.9376
34,146,-17.1894
36,146,-17.3699
38,146,-17.4675
40,146,-17.4755
42,146,-17.3941
44,146,-17.2296
46,146,-16.9936
48,146,-16.7008
50,146,-16.3665
52,146,-16.0049
54,146,-15.6287
56,146,-15.2478
58,146,-14.87
60,146,-14.501
62,146,-14.145
64,146,-13.8047
66,146,-13.4817
68,146,-13.1771
70,146,-12.8911
72,146,-12.6239
74,146,-12.375
76,146,-12.1439
78,146,-11.9299
80,146,-11.7323
82,146,-11.5502
84,146,-11.3826
86,146,-11.2286
88,146,-11.0873
90,146,-10.9576
92,146,-10.8385
94,146,-10.7291
96,146,-10.6284
98,146,-10.5354
100,146,-10.4491
102,146,-10.3685
104,146,-10.2928
106,146,-10.2211
108,146,-10.1525
110,146,-10.0862
112,146,-10.0216
114,146,-9.95798
116,146,-9.8949
118,146,-9.83191
120,146,-9.76875
122,146,-9.70524
124,146,-9.64138
126,146,-9.57729
128,146,-9.51323
130,146,-9.44959
132,146,-9.3869
134,146,-9.3258
136,146,-9.26701
138,146,-9.21138
140,146,-9.1598
142,146,-9.11322
144,146,-9.07266
146,146,-9.03915
148,146,-9.01373
150,146,-8.99745
152,146,-8.99139
154,146,-8.99657
156,146,-9.01404
158,146,-9.04481
160,146,-9.08987
162,146,-9.15018
164,146,-9.2267
166,146,-9.32033
168,146,-9.43198
170,146,-9.56249
172,146,-9.71269
174,146,-9.88335
176,146,-10.0752
178,146,-10.2889
180,146,-10.5251
-180,148,-11.1383
-178,148,-11.3945
-176,148,-11.6712
-174,148,-11.9681
-172,148,-12.2844
-170,148,-12.6187
-168,148,-12.9691
-166,148,-13.3326
-164,148,-13.705
-162,148,-14.0811
-160,148,-14.4538
-158,148,-14.8143
-156,148,-15.1521
-154,148,-15.4554
-152,148,-15.7117
-150,148,-15.909
-148,148,-16.0376
-146,148,-16.0911
-144,148,-16.0678
-142,148,-15.9712
-140,148,-15.8087
-138,148,-15.5909
-136,148,-15.3297
-134,148,-15.037
-132,148,-14.7238
-130,148,-14.3995
-128,148,-14.0717
-126,148,-13.7464
-124,148,-13.4281
-122,148,-13.1202
-120,148,-12.8249
-118,148,-12.5439
-116,148,-12.2781
-114,148,-12.0282
-112,148,-11.7942
-110,148,-11.5763
-108,148,-11.3743
-106,148,-11.188
-104,148,-11.017
-102,148,-10.861
-100,148,-10.7195
-98,148,-10.5923
-96,148,-10.4789
-94,148,-10.3788
-92,148,-10.2917
-90,148,-10.2172
-88,148,-10.1548
-86,148,-10.1041
-84,148,-10.0648
-82,148,-10.0362
-80,148,-10.018
-78,148,-10.0097
-76,148,-10.0107
-74,148,-10.0204
-72,148,-10.0383
-70,148,-10.0636
-68,148,-10.0956
-66,148,-10.1336
-64,148,-10.1767
-62,148,-10.2242
-60,148,-10.2752
-58,148,-10.3288
-56,148,-10.3842
-54,148,-10.4405
-52,148,-10.4969
-50,148,-10.5527
-48,148,-10.6074
-46,148,-10.6603
-44,148,-10.7111
-42,148,-10.7597
-40,148,-10.8059
-38,148,-10.85
-36,148,-10.8923
-34,148,-10.9332
-32,148,-10.9735
-30,148,-11.014
-28,148,-11.0556
-26,148,-11.0995
-24,148,-11.1467
-22,148,-11.1984
-20,148,-11.256
-18,148,-11.3207
-16,148,-11.3938
-14,148,-11.4764
-12,148,-11.5698
-10,148,-11.6751
-8,148,-11.7934
-6,148,-11.9256
-4,148,-12.0728
-2,148,-12.2357
0,148,-12.4149
2,148,-12.611
4,148,-12.8243
6,148,-13.0549
8,148,-13.3026
10,148,-13.5669
12,148,-13.8469
14,148,-14.1408
16,148,-14.4466
18,148,-14.7609
20,148,-15.0796
22,148,-15.3972
24,148,-15.7068
26,148,-16.0004
28,148,-16.2682
30,148,-16.5002
32,148,-16.6859
34,148,-16.8159
36,148,-16.883
38,148,-16.8832
40,148,-16.8163
42,148,-16.6858
44,148,-16.4989
46,148,-16.2647
48,148,-15.9932
50,148,-15.6947
52,148,-15.3786
54,148,-15.053
56,148,-14.7247
58,148,-14.3991
60,148,-14.0804
62,148,-13.7716
64,148,-13.475
66,148,-13.1922
68,148,-12.924
70,148,-12.6711
72,148,-12.4336
74,148,-12.2114
76,148,-12.0044
78,148,-11.8122
80,148,-11.6341
82,148,-11.4698
84,148,-11.3184
86,148,-11.1794
88,148,-11.052
90,148,-10.9354
92,148,-10.8288
94,148,-10.7315
96,148,-10.6426
98,148,-10.5614
100,148,-10.487
102,148,-10.4186
104,148,-10.3555
106,148,-10.2968
108,148,-10.2418
110,148,-10.1899
112,148,-10.1403
114,148,-10.0925
116,148,-10.046
118,148,-10.0004
120,148,-9.95531
122,148,-9.91058
124,148,-9.8661
126,148,-9.82191
128,148,-9.77814
130,148,-9.73509
132,148,-9.69314
134,148,-9.6528
136,148,-9.61468
138,148,-9.57948
140,148,-9.54799
142,148,-9.52107
144,148,-9.49961
146,148,-9.48456
148,148,-9.4769
150,148,-9.47763
152,148,-9.48775
154,148,-9.50826
156,148,-9.54016
158,148,-9.58443
160,148,-9.64203
162,148,-9.7139
164,148,-9.80095
166,148,-9.90405
168,148,-10.024
170,148,-10.1617
172,148,-10.3178
174,148,-10.493
176,148,-10.6878
178,148,-10.9028
180,148,-11.1383
-180,150,-11.6096
-178,150,-11.8497
-176,150,-12.1057
-174,150,-12.3763
-172,150,-12.6602
-170,150,-12.955
-168,150,-13.2577
-166,150,-13.5646
-164,150,-13.8707
-162,150,-14.1701
-160,150,-14.4558
-158,150,-14.7197
-156,150,-14.9532
-154,150,-15.1477
-152,150,-15.2951
-150,150,-15.389
-148,150,-15.4253
-146,150,-15.4028
-144,150,-15.3234
-142,150,-15.1919
-140,150,-15.0148
-138,150,-14.8004
-136,150,-14.5568
-134,150,-14.2924
-132,150,-14.0144
-130,150,-13.7293
-128,150,-13.4424
-126,150,-13.1579
-124,150,-12.8793
-122,150,-12.6091
-120,150,-12.3492
-118,150,-12.1009
-116,150,-11.8652
-114,150,-11.6427
-112,150,-11.4338
-110,150,-11.2385
-108,150,-11.057
-106,150,-10.8891
-104,150,-10.7347
-102,150,-10.5936
-100,150,-10.4656
-98,150,-10.3504
-96,150,-10.2477
-94,150,-10.1573
-92,150,-10.0788
-90,150,-10.0119
-88,150,-9.95633
-86,150,-9.91177
-84,150,-9.87786
-82,150,-9.85423
-80,150,-9.84051
-78,150,-9.8363
-76,150,-9.84116
-74,150,-9.85462
-72,150,-9.8762
-70,150,-9.90535
-68,150,-9.94151
-66,150,-9.98408
-64,150,-10.0324
-62,150,-10.0858
-60,150,-10.1436
-58,150,-10.2052
-56,150,-10.2697
-54,150,-10.3365
-52,150,-10.405
-50,150,-10.4744
-48,150,-10.5443
-46,150,-10.6141
-44,150,-10.6835
-42,150,-10.7521
-40,150,-10.8199
-38,150,-10.8867
-36,150,-10.9527
-34,150,-11.0182
-32,150,-11.0835
-30,150,-11.1492
-28,150,-11.2159
-26,150,-11.2844
-24,150,-11.3555
-22,150,-11.4301
-20,150,-11.5091
-18,150,-11.5936
-16,150,-11.6845
-14,150,-11.7828
-12,150,-11.8894
-10,150,-12.0051
-8,150,-12.1308
-6,150,-12.2671
-4,150,-12.4147
-2,150,-12.5738
0,150,-12.7448
2,150,-12.9277
4,150,-13.1223
6,150,-13.3281
8,150,-13.5442
10,150,-13.7693
12,150,-14.0017
14,150,-14.2391
16,150,-14.4784
18,150,-14.7161
20,150,-14.9477
22,150,-15.1681
24,150,-15.3717
26,150,-15.5523
28,150,-15.7038
30,150,-15.8203
32,150,-15.8969
34,150,-15.9298
36,150,-15.9171
38,150,-15.8588
40,150,-15.757
42,150,-15.6152
44,150,-15.4386
46,150,-15.2328
48,150,-15.0041
50,150,-14.7583
52,150,-14.5011
54,150,-14.2375
56,150,-13.9717
58,150,-13.7074
60,150,-13.4475
62,150,-13.1943
64,150,-12.9497
66,150,-12.7148
68,150,-12.4908
70,150,-12.2783
72,150,-12.0777
74,150,-11.8891
76,150,-11.7125
78,150,-11.548
80,150,-11.3952
82,150,-11.2538
84,150,-11.1235
86,150,-11.0039
88,150,-10.8944
90,150,-10.7944
92,150,-10.7036
94,150,-10.6212
96,150,-10.5467
98,150,-10.4795
100,150,-10.4188
102,150,-10.3641
104,150,-10.3148
106,150,-10.2702
108,150,-10.2296
110,150,-10.1926
112,150,-10.1585
114,150,-10.1269
116,150,-10.0972
118,150,-10.0692
120,150,-10.0424
122,150,-10.0167
124,150,-9.99186
126,150,-9.96793
128,150,-9.94495
130,150,-9.92308
132,150,-9.9026
134,150,-9.88388
136,150,-9.86739
138,150,-9.8537
140,150,-9.84345
142,150,-9.83734
144,150,-9.83615
146,150,-9.8407
148,150,-9.85184
150,150,-9.87045
152,150,-9.89743
154,150,-9.93367
156,150,-9.98008
158,150,-10.0375
160,150,-10.1069
162,150,-10.189
164,150,-10.2846
166,150,-10.3945
168,150,-10.5194
170,150,-10.6598
172,150,-10.8163
174,150,-10.9894
176,150,-11.1792
178,150,-11.386
180,150,-11.6096
-180,152,-11.84
-178,152,-12.0478
-176,152,-12.265
-174,152,-12.4898
-172,152,-12.7201
-170,152,-12.9531
-168,152,-13.1855
-166,152,-13.4134
-164,152,-13.6321
-162,152,-13.8367
-160,152,-14.0216
-158,152,-14.1814
-156,152,-14.3109
-154,152,-14.4053
-152,152,-14.461
-150,152,-14.4759
-148,152,-14.4494
-146,152,-14.3826
-144,152,-14.278
-142,152,-14.1396
-140,152,-13.9721
-138,152,-13.7807
-136,152,-13.5707
-134,152,-13.3471
-132,152,-13.1145
-130,152,-12.8773
-128,152,-12.6387
-126,152,-12.402
-124,152,-12.1693
-122,152,-11.9428
-120,152,-11.7239
-118,152,-11.5139
-116,152,-11.3135
-114,152,-11.1235
-112,152,-10.9442
-110,152,-10.776
-108,152,-10.6191
-106,152,-10.4735
-104,152,-10.3393
-102,152,-10.2163
-100,152,-10.1046
-98,152,-10.0039
-96,152,-9.91424
-94,152,-9.8353
-92,152,-9.76693
-90,152,-9.70894
-88,152,-9.66111
-86,152,-9.6232
-84,152,-9.59496
-82,152,-9.57612
-80,152,-9.56641
-78,152,-9.5655
-76,152,-9.57306
-74,152,-9.58875
-72,152,-9.61217
-70,152,-9.64291
-68,152,-9.68053
-66,152,-9.72457
-64,152,-9.77453
-62,152,-9.8299
-60,152,-9.89015
-58,152,-9.95472
-56,152,-10.0231
-54,152,-10.0946
-52,152,-10.1689
-50,152,-10.2453
-48,152,-10.3235
-46,152,-10.4028
-44,152,-10.4831
-42,152,-10.564
-40,152,-10.6452
-38,152,-10.7267
-36,152,-10.8084
-34,152,-10.8903
-32,152,-10.9726
-30,152,-11.0557
-28,152,-11.1397
-26,152,-11.2252
-24,152,-11.3127
-22,152,-11.4027
-20,152,-11.4957
-18,152,-11.5924
-16,152,-11.6934
-14,152,-11.7993
-12,152,-11.9105
-10,152,-12.0277
-8,152,-12.1511
-6,152,-12.2811
-4,152,-12.4178
-2,152,-12.5611
0,152,-12.711
2,152,-12.8669
4,152,-13.0282
6,152,-13.194
8,152,-13.363
10,152,-13.5336
12,152,-13.7039
14,152,-13.8715
16,152,-14.0339
18,152,-14.188
20,152,-14.3306
22,152,-14.4583
24,152,-14.5677
26,152,-14.6555
28,152,-14.7188
30,152,-14.7552
32,152,-14.763
34,152,-14.7415
36,152,-14.6908
38,152,-14.6118
40,152,-14.5065
42,152,-14.3773
44,152,-14.2273
46,152,-14.0599
48,152,-13.8784
50,152,-13.6863
52,152,-13.4868
54,152,-13.2828
56,152,-13.077
58,152,-12.8718
60,152,-12.669
62,152,-12.4705
64,152,-12.2775
66,152,-12.0912
68,152,-11.9124
70,152,-11.7418
72,152,-11.5799
74,152,-11.427
76,152,-11.2833
78,152,-11.1489
80,152,-11.0238
82,152,-10.9078
84,152,-10.8009
86,152,-10.7028
88,152,-10.6132
90,152,-10.5318
92,152,-10.4583
94,152,-10.3922
96,152,-10.3332
98,152,-10.2807
100,152,-10.2344
102,152,-10.1937
104,152,-10.1583
106,152,-10.1275
108,152,-10.101
110,152,-10.0782
112,152,-10.0588
114,152,-10.0423
116,152,-10.0283
118,152,-10.0165
120,152,-10.0066
122,152,-9.99845
124,152,-9.99183
126,152,-9.98668
128,152,-9.98301
130,152,-9.98089
132,152,-9.98051
134,152,-9.98211
136,152,-9.98602
138,152,-9.99266
140,152,-10.0025
142,152,-10.0161
144,152,-10.0341
146,152,-10.057
148,152,-10.0857
150,152,-10.1207
152,152,-10.1629
154,152,-10.2129
156,152,-10.2714
158,152,-10.3393
160,152,-10.417
162,152,-10.5053
164,152,-10.6048
166,152,-10.7159
168,152,-10.8392
170,152,-10.9748
172,152,-11.123
174,152,-11.2839
176,152,-11.4573
178,152,-11.6429
180,152,-11.84
-180,154,-11.7595
-178,154,-11.9222
-176,154,-12.0879
-174,154,-12.2547
-172,154,-12.4204
-170,154,-12.5826
-168,154,-12.7384
-166,154,-12.8846
-164,154,-13.0182
-162,154,-13.1357
-160,154,-13.2339
-158,154,-13.3101
-156,154,-13.3616
-154,154,-13.3867
-152,154,-13.3843
-150,154,-13.3541
-148,154,-13.2967
-146,154,-13.2135
-144,154,-13.1067
-142,154,-12.9787
-140,154,-12.8327
-138,154,-12.6717
-136,154,-12.4988
-134,154,-12.3172
-132,154,-12.1298
-130,154,-11.939
-128,154,-11.7472
-126,154,-11.5564
-124,154,-11.3684
-122,154,-11.1846
-120,154,-11.0062
-118,154,-10.8342
-116,154,-10.6693
-114,154,-10.5122
-112,154,-10.3633
-110,154,-10.2231
-108,154,-10.0918
-106,154,-9.96951
-104,154,-9.85645
-102,154,-9.75266
-100,154,-9.65816
-98,154,-9.57294
-96,154,-9.49694
-94,154,-9.4301
-92,154,-9.37232
-90,154,-9.32349
-88,154,-9.28347
-86,154,-9.25211
-84,154,-9.22925
-82,154,-9.21469
-80,154,-9.20823
-78,154,-9.20964
-76,154,-9.21867
-74,154,-9.23506
-72,154,-9.25851
-70,154,-9.28871
-68,154,-9.32534
-66,154,-9.36804
-64,154,-9.41643
-62,154,-9.47012
-60,154,-9.52872
-58,154,-9.59179
-56,154,-9.65893
-54,154,-9.7297
-52,154,-9.80368
-50,154,-9.88048
-48,154,-9.95969
-46,154,-10.0409
-44,154,-10.1239
-42,154,-10.2084
-40,154,-10.294
-38,154,-10.3806
-36,154,-10.4681
-34,154,-10.5564
-32,154,-10.6454
-30,154,-10.7353
-28,154,-10.8262
-26,154,-10.9181
-24,154,-11.0113
-22,154,-11.1061
-20,154,-11.2025
-18,154,-11.301
-16,154,-11.4017
-14,154,-11.5048
-12,154,-11.6106
-10,154,-11.7191
-8,154,-11.8303
-6,154,-11.9442
-4,154,-12.0607
-2,154,-12.1793
0,154,-12.2997
2,154,-12.4212
4,154,-12.543
6,154,-12.6642
8,154,-12.7835
10,154,-12.8997
12,154,-13.0112
14,154,-13.1163
16,154,-13.2134
18,154,-13.3006
20,154,-13.376
22,154,-13.4379
24,154,-13.4847
26,154,-13.5151
28,154,-13.5278
30,154,-13.5223
32,154,-13.4982
34,154,-13.4556
36,154,-13.395
38,154,-13.3175
40,154,-13.2242
42,154,-13.1167
44,154,-12.9968
46,154,-12.8664
48,154,-12.7274
50,154,-12.5817
52,154,-12.4313
54,154,-12.2778
56,154,-12.1229
58,154,-11.9681
60,154,-11.8147
62,154,-11.6639
64,154,-11.5166
66,154,-11.3738
68,154,-11.2362
70,154,-11.1043
72,154,-10.9786
74,154,-10.8595
76,154,-10.7472
78,154,-10.6419
80,154,-10.5437
82,154,-10.4527
84,154,-10.3689
86,154,-10.2921
88,154,-10.2222
90,154,-10.1592
92,154,-10.1027
94,154,-10.0525
96,154,-10.0085
98,154,-9.97017
100,154,-9.93737
102,154,-9.90973
104,154,-9.88691
106,154,-9.86858
108,154,-9.85438
110,154,-9.84398
112,154,-9.83704
114,154,-9.83325
116,154,-9.83232
118,154,-9.83398
120,154,-9.838
122,154,-9.84419
124,154,-9.85241
126,154,-9.86256
128,154,-9.87462
130,154,-9.8886
132,154,-9.9046
134,154,-9.92275
136,154,-9.94327
138,154,-9.96642
140,154,-9.99252
142,154,-10.0219
144,154,-10.0551
146,154,-10.0924
148,154,-10.1344
150,154,-10.1816
152,154,-10.2344
154,154,-10.2933
156,154,-10.3589
158,154,-10.4316
160,154,-10.5118
162,154,-10.5999
164,154,-10.6961
166,154,-10.8008
168,154,-10.9139
170,154,-11.0356
172,154,-11.1656
174,154,-11.3036
176,154,-11.4491
178,154,-11.6014
180,154,-11.7595
-180,156,-11.3698
-178,156,-11.4844
-176,156,-11.5976
-174,156,-11.7079
-172,156,-11.8135
-170,156,-11.9126
-168,156,-12.0034
-166,156,-12.0839
-164,156,-12.1523
-162,156,-12.2068
-160,156,-12.246
-158,156,-12.2684
-156,156,-12.2733
-154,156,-12.2601
-152,156,-12.2286
-150,156,-12.1792
-148,156,-12.1126
-146,156,-12.0299
-144,156,-11.9326
-142,156,-11.8221
-140,156,-11.7005
-138,156,-11.5694
-136,156,-11.4308
-134,156,-11.2866
-132,156,-11.1384
-130,156,-10.9879
-128,156,-10.8367
-126,156,-10.6861
-124,156,-10.5373
-122,156,-10.3913
-120,156,-10.249
-118,156,-10.1113
-116,156,-9.97879
-114,156,-9.85199
-112,156,-9.73139
-110,156,-9.61734
-108,156,-9.51016
-106,156,-9.41007
-104,156,-9.31726
-102,156,-9.23185
-100,156,-9.15394
-98,156,-9.08358
-96,156,-9.0208
-94,156,-8.9656
-92,156,-8.91795
-90,156,-8.8778
-88,156,-8.84508
-86,156,-8.81971
-84,156,-8.80157
-82,156,-8.79054
-80,156,-8.78649
-78,156,-8.78923
-76,156,-8.79861
-74,156,-8.81441
-72,156,-8.83643
-70,156,-8.86443
-68,156,-8.89817
-66,156,-8.93736
-64,156,-8.98174
-62,156,-9.03101
-60,156,-9.08485
-58,156,-9.14295
-56,156,-9.20499
-54,156,-9.27063
-52,156,-9.33955
-50,156,-9.41142
-48,156,-9.48593
-46,156,-9.56276
-44,156,-9.64164
-42,156,-9.72229
-40,156,-9.80448
-38,156,-9.88797
-36,156,-9.9726
-34,156,-10.0582
-32,156,-10.1447
-30,156,-10.2319
-28,156,-10.3198
-26,156,-10.4083
-24,156,-10.4975
-22,156,-10.5873
-20,156,-10.6777
-18,156,-10.7688
-16,156,-10.8604
-14,156,-10.9525
-12,156,-11.0452
-10,156,-11.1381
-8,156,-11.2312
-6,156,-11.3242
-4,156,-11.4169
-2,156,-11.5087
0,156,-11.5992
2,156,-11.6879
4,156,-11.774
6,156,-11.8568
8,156,-11.9356
10,156,-12.0093
12,156,-12.0772
14,156,-12.1381
16,156,-12.1912
18,156,-12.2355
20,156,-12.2702
22,156,-12.2945
24,156,-12.3077
26,156,-12.3094
28,156,-12.2993
30,156,-12.2772
32,156,-12.2433
34,156,-12.1979
36,156,-12.1414
38,156,-12.0746
40,156,-11.9982
42,156,-11.9133
44,156,-11.8207
46,156,-11.7218
48,156,-11.6175
50,156,-11.509
52,156,-11.3975
54,156,-11.284
56,156,-11.1695
58,156,-11.055
60,156,-10.9413
62,156,-10.8293
64,156,-10.7197
66,156,-10.6131
68,156,-10.51
70,156,-10.411
72,156,-10.3163
74,156,-10.2265
76,156,-10.1417
78,156,-10.0621
80,156,-9.98791
82,156,-9.91922
84,156,-9.85607
86,156,-9.79847
88,156,-9.74641
90,156,-9.69982
92,156,-9.6586
94,156,-9.62263
96,156,-9.59176
98,156,-9.56582
100,156,-9.54462
102,156,-9.52794
104,156,-9.51556
106,156,-9.50726
108,156,-9.5028
110,156,-9.50194
112,156,-9.50445
114,156,-9.5101
116,156,-9.51867
118,156,-9.52996
120,156,-9.5438
122,156,-9.56002
124,156,-9.57851
126,156,-9.59917
128,156,-9.62194
130,156,-9.6468
132,156,-9.67378
134,156,-9.70293
136,156,-9.73435
138,156,-9.76818
140,156,-9.8046
142,156,-9.84381
144,156,-9.88604
146,156,-9.93154
148,156,-9.98059
150,156,-10.0335
152,156,-10.0904
154,156,-10.1517
156,156,-10.2176
158,156,-10.2883
160,156,-10.364
162,156,-10.4447
164,156,-10.5304
166,156,-10.6213
168,156,-10.717
170,156,-10.8173
172,156,-10.9219
174,156,-11.0302
176,156,-11.1416
178,156,-11.2551
180,156,-11.3698
-180,158,-10.7444
-178,158,-10.8177
-176,158,-10.8876
-174,158,-10.9529
-172,158,-11.0126
-170,158,-11.0656
-168,158,-11.1109
-166,158,-11.1474
-164,158,-11.1742
-162,158,-11.1905
-160,158,-11.1957
-158,158,-11.1892
-156,158,-11.1708
-154,158,-11.1405
-152,158,-11.0984
-150,158,-11.0449
-148,158,-10.9806
-146,158,-10.9062
-144,158,-10.8227
-142,158,-10.731
-140,158,-10.6322
-138,158,-10.5275
-136,158,-10.418
-134,158,-10.3047
-132,158,-10.1889
-130,158,-10.0716
-128,158,-9.95376
-126,158,-9.83625
-124,158,-9.71994
-122,158,-9.60558
-120,158,-9.49384
-118,158,-9.38532
-116,158,-9.28055
-114,158,-9.17999
-112,158,-9.08402
-110,158,-8.993
-108,158,-8.90719
-106,158,-8.82684
-104,158,-8.75215
-102,158,-8.68327
-100,158,-8.62032
-98,158,-8.5634
-96,158,-8.51256
-94,158,-8.46786
-92,158,-8.4293
-90,158,-8.39689
-88,158,-8.37058
-86,158,-8.35035
-84,158,-8.33613
-82,158,-8.32784
-80,158,-8.32538
-78,158,-8.32864
-76,158,-8.3375
-74,158,-8.3518
-72,158,-8.3714
-70,158,-8.39611
-68,158,-8.42575
-66,158,-8.46011
-64,158,-8.49897
-62,158,-8.54213
-60,158,-8.58932
-58,158,-8.64032
-56,158,-8.69486
-54,158,-8.75268
-52,158,-8.81353
-50,158,-8.87714
-48,158,-8.94325
-46,158,-9.0116
-44,158,-9.08195
-42,158,-9.15404
-40,158,-9.22764
-38,158,-9.30254
-36,158,-9.37853
-34,158,-9.4554
-32,158,-9.53299
-30,158,-9.61112
-28,158,-9.68964
-26,158,-9.7684
-24,158,-9.84726
-22,158,-9.92608
-20,158,-10.0047
-18,158,-10.083
-16,158,-10.1609
-14,158,-10.2381
-12,158,-10.3145
-10,158,-10.3898
-8,158,-10.4639
-6,158,-10.5363
-4,158,-10.6069
-2,158,-10.6752
0,158,-10.7409
2,158,-10.8035
4,158,-10.8627
6,158,-10.9178
8,158,-10.9684
10,158,-11.014
12,158,-11.0541
14,158,-11.0882
16,158,-11.1159
18,158,-11.1366
20,158,-11.1501
22,158,-11.1561
24,158,-11.1543
26,158,-11.1446
28,158,-11.1271
30,158,-11.1017
32,158,-11.0688
34,158,-11.0285
36,158,-10.9813
38,158,-10.9277
40,158,-10.8681
42,158,-10.8031
44,158,-10.7335
46,158,-10.6598
48,158,-10.5827
50,158,-10.5031
52,158,-10.4215
54,158,-10.3386
56,158,-10.2551
58,158,-10.1717
60,158,-10.0888
62,158,-10.0071
64,158,-9.92698
66,158,-9.84899
68,158,-9.77351
70,158,-9.7009
72,158,-9.63149
74,158,-9.56555
76,158,-9.50331
78,158,-9.44497
80,158,-9.39069
82,158,-9.34059
84,158,-9.29474
86,158,-9.25321
88,158,-9.21601
90,158,-9.18314
92,158,-9.15457
94,158,-9.13025
96,158,-9.1101
98,158,-9.09403
100,158,-9.08191
102,158,-9.07364
104,158,-9.06906
106,158,-9.06803
108,158,-9.07039
110,158,-9.07598
112,158,-9.08465
114,158,-9.09622
116,158,-9.11055
118,158,-9.12749
120,158,-9.1469
122,158,-9.16865
124,158,-9.19263
126,158,-9.21876
128,158,-9.24696
130,158,-9.27718
132,158,-9.30939
134,158,-9.34359
136,158,-9.3798
138,158,-9.41805
140,158,-9.45839
142,158,-9.5009
144,158,-9.54566
146,158,-9.59276
148,158,-9.6423
150,158,-9.69437
152,158,-9.74905
154,158,-9.8064
156,158,-9.86647
158,158,-9.92926
160,158,-9.99473
162,158,-10.0628
164,158,-10.1334
166,158,-10.2062
168,158,-10.2809
170,158,-10.3573
172,158,-10.4349
174,158,-10.5131
176,158,-10.5912
178,158,-10.6686
180,158,-10.7444
-180,160,-9.98672
-178,160,-10.0296
-176,160,-10.0686
-174,160,-10.1031
-172,160,-10.1325
-170,160,-10.1563
-168,160,-10.1737
-166,160,-10.1844
-164,160,-10.188
-162,160,-10.184
-160,160,-10.1724
-158,160,-10.1528
-156,160,-10.1254
-154,160,-10.0901
-152,160,-10.0473
-150,160,-9.99716
-148,160,-9.94016
-146,160,-9.87679
-144,160,-9.80761
-142,160,-9.73326
-140,160,-9.6544
-138,160,-9.57174
-136,160,-9.48599
-134,160,-9.39786
-132,160,-9.30804
-130,160,-9.21723
-128,160,-9.12606
-126,160,-9.03516
-124,160,-8.9451
-122,160,-8.85642
-120,160,-8.76961
-118,160,-8.68511
-116,160,-8.60333
-114,160,-8.52464
-112,160,-8.44936
-110,160,-8.37776
-108,160,-8.31011
-106,160,-8.24661
-104,160,-8.18745
-102,160,-8.13279
-100,160,-8.08275
-98,160,-8.03743
-96,160,-7.99693
-94,160,-7.96128
-92,160,-7.93054
-90,160,-7.90472
-88,160,-7.88383
-86,160,-7.86784
-84,160,-7.85673
-82,160,-7.85044
-80,160,-7.84892
-78,160,-7.8521
-76,160,-7.85987
-74,160,-7.87213
-72,160,-7.88877
-70,160,-7.90965
-68,160,-7.93464
-66,160,-7.96357
-64,160,-7.99629
-62,160,-8.03261
-60,160,-8.07235
-58,160,-8.11532
-56,160,-8.16132
-54,160,-8.21015
-52,160,-8.26158
-50,160,-8.31541
-48,160,-8.37142
-46,160,-8.42939
-44,160,-8.48911
-42,160,-8.55035
-40,160,-8.61292
-38,160,-8.67659
-36,160,-8.74116
-34,160,-8.80644
-32,160,-8.87222
-30,160,-8.93833
-28,160,-9.00456
-26,160,-9.07073
-24,160,-9.13667
-22,160,-9.20218
-20,160,-9.26709
-18,160,-9.33121
-16,160,-9.39435
-14,160,-9.4563
-12,160,-9.51686
-10,160,-9.5758
-8,160,-9.63291
-6,160,-9.68793
-4,160,-9.74061
-2,160,-9.79069
0,160,-9.8379
2,160,-9.88194
4,160,-9.92254
6,160,-9.95941
8,160,-9.99226
10,160,-10.0208
12,160,-10.0449
14,160,-10.0641
16,160,-10.0784
18,160,-10.0876
20,160,-10.0914
22,160,-10.09
24,160,-10.0831
26,160,-10.0709
28,160,-10.0533
30,160,-10.0306
32,160,-10.0029
34,160,-9.9705
36,160,-9.93357
38,160,-9.89249
40,160,-9.84762
42,160,-9.79933
44,160,-9.74804
46,160,-9.6942
48,160,-9.63823
50,160,-9.58058
52,160,-9.52171
54,160,-9.46206
